City, Price ,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Hamilton," 824,900 ",120 VINEBERG Drive Unit# 17,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 917,794 ",19 Lormont Boulevard,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,900 ",99 Reid Avenue S,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 774,900 ",204 Crockett Street,5,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,000 ",125 WILSON Street W,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 639,900 ",160 BRENTWOOD Drive,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 669,900 ",212 Wellington Street N,5,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 869,000 ",9 OLD ORCHARD Drive,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,900 ",62 SAN REMO DR,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,900 ",494 Stonehenge Drive,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 769,900 ",48 STONEY BROOK Drive,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 564,000 ",298 EAST Avenue N,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 999,000 ",121 CRAFTER CRES,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,175,000 ",170 ST.CLAIR BLVD,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 749,900 ",288 EAST 32ND ST,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,998,999 ",249 AGRO ST,5,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 624,999 ",#404 -2093 FAIRVIEW ST,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,175,000 ",170 St. Clair Boulevard,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 694,999 ",786 QUEENSDALE AVE E,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 969,000 ",66 HEMING TR,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 649,900 ",#608 -1129 COOKE BLVD,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 689,900 ",133 East 25th Street,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,888,000 ",336 FIDDLER'S GREEN Road,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 720,000 ",148 Brantdale Avenue,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 999,000 ",9 Piper Place,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 819,999 ",264 Macintosh Drive,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,179,000 ",252 THORNER Drive,6,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 597,000 ",94 CASE Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 789,000 ",27 GARDINER Drive,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 579,900 ",439 WENTWORTH ST N,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 629,900 ",#608 -47 CAROLINE ST N,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,900 ",18 Cambridge Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 889,900 ",99 PANABAKER Drive Unit# 44,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 749,000 ",230 BOWMAN Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,900 ",121 #8 Highway,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 969,900 ",88 Bedrock Drive,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 629,900 ",100 Balsam Avenue S,6,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,000 ",891 KINGSWAY DR,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,999,900 ",11 BANFF Drive,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 738,900 ",1964 MAIN Street W Unit# 605,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 408,000 ",54 NISBET Boulevard Unit# 13,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,900 ",35 LAWRENCE Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 769,900 ",34 BARLEY LANE,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 759,000 ",8 GLENVIEW Court,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,990 ",85 ONYX Court,7,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,900 ",82 EAST 12TH ST,6,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 999,999 ",719 KNOX AVE,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 2,799,900 ",266 SUMACH DR,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,098,000 ",106 Homeside Avenue,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 559,900 ",171 ROSSLYN Avenue N,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,399,800 ",8 MCKNIGHT Avenue,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 644,999 ",1861 MAIN Street E,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 880,000 ",33 SOMERSET Avenue,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 999,900 ",469 Woodland Avenue,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,099,320 ",26 Shadeland Crescent,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 839,900 ",28 MUSCOT Drive,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 542,500 ",1968 MAIN Street W Unit# 305,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,500,000 ",1889 FOUR SEASONS DR,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,699,900 ",230 Appleby Road,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,199,000 ",51 WEST 22ND Street,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,800 ",62 Purvis Drive,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 999,900 ",41 LECKIE Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,049,000 ",1031 FENNELL AVE E,6,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,199,000 ",8 WHISTLER ST,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,699,900 ",230 Appleby Road,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,199,000 ",51 WEST 22ND Street,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,800 ",62 Purvis Drive,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 999,900 ",41 LECKIE Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,049,000 ",1031 FENNELL AVE E,6,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,199,000 ",8 WHISTLER ST,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 569,000 ",25 GLENDALE AVE N,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 769,900 ",891 UPPER SHERMAN Avenue,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,000 ",30 Hamilton Street S,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,224,900 ",1063 SHEPHERDS Drive,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 474,900 ",7 CRAIGMILLER Avenue,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,000 ",70 AYLMER Crescent,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 674,900 ",166 ERINDALE Avenue,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,899,900 ",563 Concession 5 Road W,5,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,375,000 ",82 Overdale Avenue,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 494,999 ",450 Dundas Street E,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,050,000 ",75 BRIAN Boulevard,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,900 ",201 WESTBANK Trail,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 779,999 ",14 SUNTERS Court,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,900 ",50 SUFFOLK Street,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 929,900 ",15 Farmer Court,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,900 ",2 Renis Court,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 709,900 ",2121 LAKESHORE Road,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,599,999 ",Lot 10 Cesar Place,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,599,999 ",Lot 9 Cesar Place,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 610,000 ",156 ROYAL AVE,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,550,000 ",LOT  5 CESAR Place,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,599,999 ",LOT 7 CESAR Place,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,599,999 ",LOT 6 CESAR Place,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,599,999 ",LOT 8 CESAR Place,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 874,900 ",335 Limeridge Road E,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,990 ",6 Albany Avenue,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,800,000 ",1019 Old Mohawk Road,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,000 ",81 ROBINSON Street,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 639,900 ",213 GRACE AVE,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,900 ",219 Walter Avenue N,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 795,000 ",1401 PLAINS Road E,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 639,900 ",213 GRACE Avenue,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,290,000 ",11 HIGHLAND PARK DR,6,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 2,300,000 ",#215 -397 KING ST W,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,900 ",101 SHOREVIEW Place Unit# 221,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 889,888 ",49 ALLANBROOK Street,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,098,000 ",1016 GREENHILL Avenue,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,039,990 ",145 MILLEN Road,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,000 ",155 MAIN ST S,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 695,000 ",342 Queensdale Avenue E,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 585,000 ",#107 -457 PLAINS RD E,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,900 ",625 TATE Avenue,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,000 ",1300 Upper Ottawa Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,900 ",118 KING STREET EAST Street Unit# 1116,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,199,000 ",77 PEER CRT,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 540,000 ",#20 -10 ANGUS RD,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 550,000 ",#142 -100 QUIGLEY RD,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 6,695,000 ",58 PARK AVE E,7,6,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,900 ",87 JEREMIAH Court,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,900 ",87 JEREMIAH Court,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,138,888 ",10 DALRYMPLE Drive,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 439,900 ",975 Warwick Court,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,900 ",51 RUSSET CRT,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 687,777 ",#1903 -301 FRANCES AVE,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 649,900 ",#139 -61 SOHO ST,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,990 ",257 PINE COVE RD,9,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,000 ",14 FARLEY Lane,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,099,900 ",39 SECORD Drive,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 549,888 ",381 Cope Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,099,000 ",979 Falcon Boulevard,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 859,900 ",8 MUIR AVE,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 3,195,777 ",70 OAK AVE,6,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 610,000 ",16 THISTLE Lane Unit# 8,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,169,900 ",25 BELLSTONE Lane,2,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,905 ",10 East 25th Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,900 ",966 Queenston Road,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 959,000 ",2121 Lakeshore Road,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 649,000 ",203 HUNTER Street E,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,149,999 ",56 Newcastle Court,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,900 ",42 Colbourne Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 579,900 ",18 NEWLANDS AVE,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 550,000 ",13 FIFE ST,4,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,000 ",271 STRATHEARNE AVE,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 687,777 ",301 FRANCES Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 549,900 ",200 Stinson Street,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,990 ",263 Delancey Boulevard,6,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,999,900 ",51 Prestige Drive,4,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 3,195,777 ",70 Oak Avenue,6,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,900 ",33 GRINDSTONE Way,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,079,900 ",18 SABLE DR,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 489,000 ",161 WEIR ST N,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 489,000 ",161 WEIR Street N,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 4,450,000 ",206 LAKESIDE Avenue,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 919,000 ",654 UPPER WENTWORTH ST,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 619,900 ",19 HUXLEY AVE N,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 459,900 ",36 JAMES Street S,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 450,000 ",120 Duke Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 399,900 ",16 Markle Crescent,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,000 ",193 Burris Street,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,999,900 ",37 DEERHURST Road,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 549,900 ",212 King William Street,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,999 ",276 BEDROCK DR,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 929,900 ",10 SENTINEL LANE,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 659,000 ",153 WALNUT Street S,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 3,499,000 ",177 LOVERS Lane,5,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,000 ",212 GIBSON Avenue,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 875,000 ",25 PARKLANDS Drive,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,000 ",44 GLADSTONE Avenue,5,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 775,000 ",32 BURWELL Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 695,000 ",503 UPPER JAMES ST E,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 914,900 ",9 SHADOW Court,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,900 ",166 MOUNT ALBION Road,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 689,900 ",458 GREENHILL Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,150,000 ",128 Gagliano Drive,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,000 ",239 SHERMAN Avenue S,6,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 760,000 ",9 BLACKBURN Lane,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,900 ",823 PARTRIDGE Drive,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 2,795,000 ",2000 CREEKSIDE Drive,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,999 ",18 BLOSSOM Lane,6,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 874,900 ",30 Times Square Boulevard,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 820,000 ",39 CARPENTER AVE,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 855,000 ",140 GAGE AVE S,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,000 ",194 WELLINGTON ST N,6,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 749,900 ",77 HUGILL WAY,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 555,000 ",#203 -101 SHOREVIEW PL,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 649,900 ",134 AVONDALE ST,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,375,000 ",3 OSGOODE Court,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,000 ",41 EAST 36TH Street,5,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 848,800 ",876 GOLF LINKS Road,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 2,300,000 ",436 Queen Street S,4,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 309,777 ",851 QUEENSTON Road,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 749,900 ",590 Queensdale Avenue E,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,000 ",#69 -185 BEDROCK DR,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 749,900 ",215 Upper Paradise Road,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 344,900 ",5 East 36th Street,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 780,000 ",2750 King Street E,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,000 ",79 Tuxedo Avenue N,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 764,900 ",#161 -1890 RYMAL RD E,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,249,000 ",#813 -2093 FAIRVIEW ST,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 575,000 ",126 Fairington Crescent,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 886,000 ",159 BEAVERBROOK Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 824,900 ",257 Millen Road,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,500 ",22 BRENTWOOD DR,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,349,999 ",19 CROSTHWAITE Avenue S,6,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,900 ",66 Bay Street S,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,900 ",474 Dewitt Road N,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 2,288,888 ",75 WINCHESTER Boulevard,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 789,000 ",399 ELIZABETH Street Unit# 208,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 959,900 ",362 COPE ST,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 519,900 ",14 Robins Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,000 ",1414 ONTARIO Street,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,349,900 ",#83 -100 BEDDOE DR,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 740,000 ",484 KING WILLIAM ST,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,999 ",287 HUNTER Street E,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,000 ",12 Mayflower Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,089,000 ",119 HAZELTON Avenue,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,000 ",263 Kensington Avenue N,5,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,900 ",481 Upper Wentworth Street,2,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 524,900 ",1225 NORTH SHORE Boulevard Unit# 408,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,495,000 ",672 SANDCHERRY Drive,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 794,000 ",#88 -305 GARNER RD,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 234,900 ",107 St. Joseph's Drive,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 829,900 ",109 WILSON Street W Unit# 17,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 469,000 ",153 LIMERIDGE Road W,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,900 ",1 TWENTYPLACE Boulevard Unit# 1,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,800 ",286 Hamilton Drive,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,000 ",824 Templemead Drive,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 879,000 ",550 STONEHENGE Drive,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,799,900 ",131 GREGORIO AVE,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,299,900 ",55 FLORA DR,5,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 650,000 ",21 AQUA LANE,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,000 ",1119 COOKE Boulevard,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,900 ",85 Glen Echo Drive,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 3,999,900 ",679 HIAWATHA Boulevard,7,8,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,000 ",1201 NORTH SHORE Boulevard E,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 649,900 ",38 DUNDURN Street N,3,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 829,900 ",286 East 14th Street,6,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 799,900 ",44 SHERWAY ST,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 560,000 ",74 Adair Avenue S,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 2,379,900 ",125 Central Drive,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,900 ",50 Holton Avenue S,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,900 ",70 Argyle Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 997,777 ",93 SAN FERNANDO Drive,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,149,000 ",37 YORKSHIRE DR,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,990 ",55 BOUSFIELD RISE,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 599,000 ",#802 -2750 KING ST E,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 849,000 ",14 Polaris Court,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 889,900 ",10 San Remo Drive,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,074,000 ",17 DURRELL Court,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 675,000 ",55 WILLIAM Street,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 399,900 ",21 EAST Avenue S,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 699,900 ",242 BALMORAL AVE N,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,195,000 ",13 Appalachian Trail,3,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 767,000 ",317 KING Street E,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,599,999 ",468 CROSBY Avenue,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 469,000 ",137 WEST AVE N,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,749,000 ",633 ANDREA CRT,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 499,990 ",131 Cathcart Street,3,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 3,850,000 ",219 Kirkwood Drive,5,5,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 899,500 ",53 Vennio Lane,3,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,289,998 ",67 Lightfeather Place,4,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 670,000 ",247 CANNON ST E,5,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 964,900 ",121 Belvidere Avenue,4,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 949,900 ",101 Shoreview Place,2,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,274,900 ",83 JERSEYVILLE RD E,5,3,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 1,695,000 ",37 ROSELAWN AVE,4,4,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 749,000 ",70 Hillview Street,6,2,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 489,777 ",479 CHARLTON Avenue E,1,1,Ontario,729560,43.2567,-79.8692,91000
Hamilton," 689,900 ",228 NAPIER Street,2,2,Ontario,729560,43.2567,-79.8692,91000
